year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,airline
2022,6,16,1621,1629,-8,1904,1904,0,AS,459,N275AK,SEA,BUR,141,937,16,29,2022-06-16T16:00:00Z,Alaska Airlines Inc.
2022,6,16,1622,1535,47,1709,1620,49,QX,784,N404QX,SEA,BLI,27,93,15,35,2022-06-16T15:00:00Z,Horizon Air
2022,6,16,1623,1626,-3,1825,1817,8,OO,1006,N275SY,SEA,SMF,99,605,16,26,2022-06-16T16:00:00Z,SkyWest Airlines Inc.
2022,6,16,1623,1624,-1,1733,1731,2,QX,772,N442QX,SEA,RDM,48,228,16,24,2022-06-16T16:00:00Z,Horizon Air
2022,6,16,1627,1614,13,1841,1833,8,UA,587,N831UA,SEA,SFO,116,679,16,14,2022-06-16T16:00:00Z,United Air Lines Inc.
2022,6,16,1628,1635,-7,1919,1945,-26,AS,102,N474AS,SEA,HNL,323,2677,16,35,2022-06-16T16:00:00Z,Alaska Airlines Inc.
2022,6,16,1629,1610,19,7,17,-10,DL,306,N3772H,SEA,RDU,258,2354,16,10,2022-06-16T16:00:00Z,Delta Air Lines Inc.
2022,6,16,1630,1635,-5,1927,1931,-4,DL,847,N582NW,SEA,HNL,316,2677,16,35,2022-06-16T16:00:00Z,Delta Air Lines Inc.
2022,6,16,1636,1640,-4,1859,1850,9,QX,732,N642QX,SEA,SJC,127,696,16,40,2022-06-16T16:00:00Z,Horizon Air
2022,6,16,1637,1640,-3,1939,1926,13,AS,219,N563AS,SEA,SNA,156,978,16,40,2022-06-16T16:00:00Z,Alaska Airlines Inc.
2022,6,16,1645,1651,-6,1916,1916,0,DL,853,N129DU,PDX,LAX,133,834,16,51,2022-06-16T16:00:00Z,Delta Air Lines Inc.
2022,6,16,1650,1655,-5,2153,1940,NA,AS,140,N638VA,SEA,LAX,NA,954,16,55,2022-06-16T16:00:00Z,Alaska Airlines Inc.
2022,6,16,1651,1700,-9,1941,1950,-9,WN,566,N231WN,SEA,PHX,153,1107,17,0,2022-06-16T17:00:00Z,Southwest Airlines Co.
2022,6,16,1651,1640,11,1919,1917,2,AS,207,N937AK,SEA,ANC,190,1448,16,40,2022-06-16T16:00:00Z,Alaska Airlines Inc.
2022,6,16,1652,1645,7,1752,1748,4,QX,700,N421QX,SEA,GEG,44,224,16,45,2022-06-16T16:00:00Z,Horizon Air
2022,6,16,1657,1700,-3,2152,2214,-22,DL,289,N812DN,SEA,MSP,157,1399,17,0,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1657,1355,182,37,2157,160,AS,1,N924VA,SEA,DCA,245,2329,13,55,2022-06-16T13:00:00Z,Alaska Airlines Inc.
2022,6,16,1700,1535,85,1756,1627,89,QX,562,N445QX,SEA,PDX,33,129,15,35,2022-06-16T15:00:00Z,Horizon Air
2022,6,16,1703,1703,0,1925,1915,10,OO,985,N250SY,SEA,SFO,123,679,17,3,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1705,1700,5,1812,1807,5,QX,639,N422QX,SEA,EUG,49,234,17,0,2022-06-16T17:00:00Z,Horizon Air
2022,6,16,1706,1640,26,1757,1732,25,QX,611,N451QX,SEA,PDX,30,129,16,40,2022-06-16T16:00:00Z,Horizon Air
2022,6,16,1708,1710,-2,2006,1958,8,AS,115,N267AK,SEA,SAN,160,1050,17,10,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1709,1720,-11,1931,1945,-14,OO,1020,N290SY,SEA,BOI,63,399,17,20,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1713,1715,-2,1834,1845,-11,OO,923,N240SY,SEA,SIT,121,861,17,15,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1718,1715,3,1813,1808,5,QX,590,N403QX,PDX,SEA,34,129,17,15,2022-06-16T17:00:00Z,Horizon Air
2022,6,16,1719,1730,-11,1958,1944,14,AS,208,N855VA,PDX,LAS,121,763,17,30,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1720,1658,22,2253,2258,-5,UA,563,N817UA,SEA,ORD,189,1721,16,58,2022-06-16T16:00:00Z,United Air Lines Inc.
2022,6,16,1721,1730,-9,2020,2021,-1,OO,1044,N502SY,SEA,LAX,151,954,17,30,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1721,1722,-1,2011,2015,-4,DL,511,N890DN,PDX,SLC,89,630,17,22,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1721,1710,11,1915,1850,25,WN,241,N7815L,PDX,OAK,93,543,17,10,2022-06-16T17:00:00Z,Southwest Airlines Co.
2022,6,16,1723,1730,-7,2009,2005,4,AS,43,N928AK,PDX,PHX,146,1009,17,30,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1724,1725,-1,1827,1827,0,QX,628,N435QX,PDX,MFR,49,222,17,25,2022-06-16T17:00:00Z,Horizon Air
2022,6,16,1730,1735,-5,1826,1838,-12,OO,919,N280SY,SEA,GEG,39,224,17,35,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1732,1737,-5,2331,2359,-28,DL,393,N3748Y,SEA,BNA,221,1978,17,37,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1733,1702,31,1919,1848,31,QX,643,N628QX,SEA,RNO,91,564,17,2,2022-06-16T17:00:00Z,Horizon Air
2022,6,16,1736,1740,-4,1947,1950,-3,AS,428,N642VA,SEA,SFO,112,679,17,40,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1737,1745,-8,1945,1936,9,AS,312,N612AS,SEA,SMF,93,605,17,45,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1739,1745,-6,1935,1933,2,QX,760,N446QX,SEA,RDD,97,479,17,45,2022-06-16T17:00:00Z,Horizon Air
2022,6,16,1739,1730,9,2011,1956,15,AS,217,N513AS,SEA,BOI,65,399,17,30,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1740,1745,-5,2114,2125,-11,UA,513,N486UA,SEA,DEN,128,1024,17,45,2022-06-16T17:00:00Z,United Air Lines Inc.
2022,6,16,1741,1750,-9,2031,2021,10,AS,137,N292AK,PDX,SAN,145,933,17,50,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1741,1735,6,1845,1840,5,AS,145,N297AK,SEA,GEG,37,224,17,35,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1742,1605,97,1949,1752,117,OO,908,N183SY,PDX,SJC,111,569,16,5,2022-06-16T16:00:00Z,SkyWest Airlines Inc.
2022,6,16,1742,1745,-3,1832,1844,-12,OO,921,N287SY,SEA,PDX,31,129,17,45,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1746,1755,-9,2352,2359,-7,AS,387,N836VA,SEA,AUS,212,1770,17,55,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1747,1740,7,2017,2017,0,AS,50,N479AS,SEA,ANC,186,1448,17,40,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1748,1755,-7,2048,2041,7,AS,178,N637VA,SEA,SNA,152,978,17,55,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1750,1750,0,2042,2100,-18,AS,308,N589AS,SEA,LIH,326,2701,17,50,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1751,1755,-4,1915,1925,-10,AS,193,N318AS,SEA,JNU,121,909,17,55,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1754,1740,14,2018,2012,6,DL,341,N897DN,SEA,ANC,186,1448,17,40,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1754,1744,10,2040,2050,-10,AS,297,N933AK,SEA,KOA,320,2688,17,44,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1755,1755,0,1842,1847,-5,QX,699,N439QX,SEA,PDX,31,129,17,55,2022-06-16T17:00:00Z,Horizon Air
2022,6,16,1755,1746,9,2301,2256,5,G4,296,249NV,PDX,DSM,170,1471,17,46,2022-06-16T17:00:00Z,Allegiant Air
2022,6,16,1801,1805,-4,2358,2357,1,AS,132,N274AK,SEA,DFW,203,1660,18,5,2022-06-16T18:00:00Z,Alaska Airlines Inc.
2022,6,16,1802,1715,47,2032,1935,57,OO,879,N178SY,PDX,ONT,134,838,17,15,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1804,1732,32,2352,2325,27,AS,12,N973AK,SEA,ORD,198,1721,17,32,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,1806,1810,-4,2353,2359,-6,AS,162,N236AK,SEA,STL,200,1709,18,10,2022-06-16T18:00:00Z,Alaska Airlines Inc.
2022,6,16,1807,1800,7,2027,2025,2,QX,713,N430QX,SEA,FCA,65,379,18,0,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1807,1800,7,2035,2036,-1,AS,47,N935AK,SEA,ANC,184,1448,18,0,2022-06-16T18:00:00Z,Alaska Airlines Inc.
2022,6,16,1815,1820,-5,1908,1913,-5,QX,651,N626QX,SEA,PSC,31,172,18,20,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1818,1814,4,2337,2344,-7,DL,819,N361NW,SEA,MCI,176,1489,18,14,2022-06-16T18:00:00Z,Delta Air Lines Inc.
2022,6,16,1819,1820,-1,2118,2107,11,OO,901,N403SY,SEA,PSP,160,987,18,20,2022-06-16T18:00:00Z,SkyWest Airlines Inc.
2022,6,16,1819,1805,14,2031,2015,16,WN,499,N954WN,PDX,LAS,119,763,18,5,2022-06-16T18:00:00Z,Southwest Airlines Co.
2022,6,16,1823,1825,-2,2038,2030,8,AS,280,N323AS,SEA,OAK,112,672,18,25,2022-06-16T18:00:00Z,Alaska Airlines Inc.
2022,6,16,1825,1828,-3,1952,1957,-5,QX,680,N448QX,SEA,MFR,72,352,18,28,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1827,1730,57,2057,2000,57,QX,776,N445QX,PDX,MSO,77,418,17,30,2022-06-16T17:00:00Z,Horizon Air
2022,6,16,1827,1835,-8,2106,2117,-11,AS,125,N915AK,SEA,FAI,197,1533,18,35,2022-06-16T18:00:00Z,Alaska Airlines Inc.
2022,6,16,1829,1724,65,2123,2025,58,DL,774,N383DN,SEA,SLC,92,689,17,24,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1835,1820,15,2018,1958,20,QX,811,N451QX,PDX,RNO,91,444,18,20,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1837,1830,7,2131,2125,6,AS,46,N972AK,SEA,PHX,154,1107,18,30,2022-06-16T18:00:00Z,Alaska Airlines Inc.
2022,6,16,1839,1840,-1,2001,2005,-4,WN,529,N7740A,PDX,SMF,73,479,18,40,2022-06-16T18:00:00Z,Southwest Airlines Co.
2022,6,16,1845,1837,8,1939,1939,0,AS,28,N566AS,SEA,KTN,95,680,18,37,2022-06-16T18:00:00Z,Alaska Airlines Inc.
2022,6,16,1846,1740,66,2154,2047,67,OO,900,N177SY,SEA,TUS,174,1216,17,40,2022-06-16T17:00:00Z,SkyWest Airlines Inc.
2022,6,16,1847,1805,42,2147,2040,67,WN,530,N8518R,SEA,LAS,138,867,18,5,2022-06-16T18:00:00Z,Southwest Airlines Co.
2022,6,16,1849,1852,-3,2042,2044,-2,UA,665,N16217,PDX,SFO,94,550,18,52,2022-06-16T18:00:00Z,United Air Lines Inc.
2022,6,16,1852,1835,17,1947,1937,10,QX,654,N404QX,SEA,GEG,42,224,18,35,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1854,1855,-1,2126,2125,1,QX,586,N403QX,SEA,BOI,79,399,18,55,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1854,1850,4,2106,2055,11,WN,625,N7738A,SEA,SJC,115,696,18,50,2022-06-16T18:00:00Z,Southwest Airlines Co.
2022,6,16,1855,1855,0,1951,1946,5,QX,592,N405QX,SEA,PDX,31,129,18,55,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1855,1900,-5,1959,2007,-8,QX,720,N450QX,SEA,EUG,48,234,19,0,2022-06-16T19:00:00Z,Horizon Air
2022,6,16,1857,1828,29,2116,2025,51,QX,602,N639QX,SEA,STS,120,618,18,28,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1857,1750,67,2136,2031,65,DL,226,N3759,SEA,LAX,143,954,17,50,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1858,1900,-2,2004,2009,-5,QX,754,N436QX,PDX,GEG,51,279,19,0,2022-06-16T19:00:00Z,Horizon Air
2022,6,16,1858,1855,3,2149,2143,6,UA,182,N457UA,SEA,LAX,146,954,18,55,2022-06-16T18:00:00Z,United Air Lines Inc.
2022,6,16,1859,1855,4,2051,2040,11,WN,494,N8726H,SEA,SMF,94,605,18,55,2022-06-16T18:00:00Z,Southwest Airlines Co.
2022,6,16,1904,1835,29,2131,2021,70,QX,762,N643QX,PDX,SFO,107,550,18,35,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,1904,1915,-11,2145,2143,2,AS,302,N851VA,PDX,SNA,138,859,19,15,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1910,1845,25,2058,2030,28,WN,732,N498WN,PDX,SJC,97,569,18,45,2022-06-16T18:00:00Z,Southwest Airlines Co.
2022,6,16,1912,1910,2,2146,2142,4,AS,209,N553AS,SEA,LAS,136,867,19,10,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1917,1915,2,2143,2151,-8,AS,44,N423AS,SEA,ANC,187,1448,19,15,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1926,1930,-4,2021,2038,-17,OO,921,N287SY,PDX,SEA,31,129,19,30,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,1926,1932,-6,2148,2146,2,UA,365,N807UA,SEA,SFO,117,679,19,32,2022-06-16T19:00:00Z,United Air Lines Inc.
2022,6,16,1927,1930,-3,2157,2154,3,OO,977,N270SY,SEA,BOI,70,399,19,30,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,1929,1931,-2,2219,2214,5,DL,245,N399DA,SEA,LAX,146,954,19,31,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,1932,1930,2,2219,2159,20,AS,389,N298AK,SEA,BUR,141,937,19,30,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1934,1751,103,108,2352,76,DL,377,N835DN,SEA,ORD,189,1721,17,51,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1936,1936,0,2023,2032,-9,OO,982,N263SY,SEA,PDX,30,129,19,36,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,1938,1945,-7,2255,2229,26,AS,180,N853VA,SEA,SNA,164,978,19,45,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1940,1947,-7,2232,2229,3,DL,789,N112DU,SEA,SNA,151,978,19,47,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,1941,1940,1,2247,2230,17,DL,694,N390DA,SEA,SAN,161,1050,19,40,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,1943,1950,-7,2223,2212,11,OO,880,N170SY,PDX,PSP,144,873,19,50,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,1944,1949,-5,2106,2115,-9,DL,671,N393DA,SEA,JNU,121,909,19,49,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,1946,1945,1,2125,2049,36,AS,303,N290AK,SEA,GEG,41,224,19,45,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1947,1950,-3,2149,2140,9,OO,974,N264SY,SEA,SMF,102,605,19,50,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,1947,1945,2,2145,2133,12,AS,485,N428AS,PDX,SJC,100,569,19,45,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1948,1754,114,148,2359,109,DL,155,N128DU,SEA,AUS,216,1770,17,54,2022-06-16T17:00:00Z,Delta Air Lines Inc.
2022,6,16,1950,1954,-4,2303,2239,24,OO,939,N267SY,SEA,ONT,153,956,19,54,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,1950,1950,0,2150,2135,15,QX,694,N630QX,PDX,OAK,103,543,19,50,2022-06-16T19:00:00Z,Horizon Air
2022,6,16,1951,1955,-4,2217,2220,-3,AS,150,N317AS,SEA,BOI,63,399,19,55,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1951,1945,6,2100,2041,19,AS,272,N613AS,SEA,PDX,27,129,19,45,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1951,1955,-4,2340,2340,0,AS,390,N457AS,SEA,DEN,141,1024,19,55,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1951,1955,-4,2315,2241,34,AS,400,N413AS,SEA,SAN,155,1050,19,55,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,1952,1956,-4,2307,2252,15,QX,568,N402QX,SEA,IDA,101,566,19,56,2022-06-16T19:00:00Z,Horizon Air
2022,6,16,1952,2000,-8,2137,2130,7,AS,67,N268AK,PDX,SMF,80,479,20,0,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,1953,1955,-2,2329,2204,85,QX,633,N651QX,SEA,SFO,125,679,19,55,2022-06-16T19:00:00Z,Horizon Air
2022,6,16,1954,1958,-4,2053,2103,-10,OO,1011,N265SY,SEA,GEG,38,224,19,58,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,1956,1925,31,2209,2135,34,WN,615,N709SW,SEA,OAK,109,672,19,25,2022-06-16T19:00:00Z,Southwest Airlines Co.
2022,6,16,1958,1959,-1,2232,2209,23,OO,984,N307SY,SEA,SJC,130,696,19,59,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,2001,2005,-4,2059,2058,1,QX,566,N447QX,PDX,SEA,37,129,20,5,2022-06-16T20:00:00Z,Horizon Air
2022,6,16,2001,1946,15,2055,2030,25,QX,785,N412QX,SEA,BLI,25,93,19,46,2022-06-16T19:00:00Z,Horizon Air
2022,6,16,2001,1912,49,2320,2215,65,DL,330,N808DN,SEA,SLC,91,689,19,12,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,2002,2005,-3,2209,2157,12,OO,896,N198SY,PDX,FAT,109,626,20,5,2022-06-16T20:00:00Z,SkyWest Airlines Inc.
2022,6,16,2002,1955,7,2312,2242,30,AS,403,N630VA,SEA,LAX,153,954,19,55,2022-06-16T19:00:00Z,Alaska Airlines Inc.
2022,6,16,2005,1755,130,2250,2105,105,AS,295,N562AS,SEA,OGG,319,2640,17,55,2022-06-16T17:00:00Z,Alaska Airlines Inc.
2022,6,16,2014,1808,126,2127,1914,133,QX,627,N401QX,SEA,RDM,54,228,18,8,2022-06-16T18:00:00Z,Horizon Air
2022,6,16,2016,2024,-8,2258,2255,3,DL,353,N145DQ,PDX,LAX,135,834,20,24,2022-06-16T20:00:00Z,Delta Air Lines Inc.
2022,6,16,2019,2015,4,2135,2121,14,QX,737,N442QX,SEA,RDM,58,228,20,15,2022-06-16T20:00:00Z,Horizon Air
2022,6,16,2023,2030,-7,2121,2132,-11,QX,677,N452QX,SEA,GEG,44,224,20,30,2022-06-16T20:00:00Z,Horizon Air
2022,6,16,2025,2030,-5,2307,2305,2,AS,328,N491AS,SEA,ONT,144,956,20,30,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2027,2030,-3,2242,2240,2,WN,435,N8581Z,SEA,SJC,117,696,20,30,2022-06-16T20:00:00Z,Southwest Airlines Co.
2022,6,16,2029,1920,69,2319,2213,66,DL,526,N841DN,PDX,SLC,87,630,19,20,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,2035,1850,105,2311,2118,113,OO,897,N189SY,PDX,LAX,136,834,18,50,2022-06-16T18:00:00Z,SkyWest Airlines Inc.
2022,6,16,2037,1925,72,2137,2022,75,OO,889,N196SY,PDX,SEA,31,129,19,25,2022-06-16T19:00:00Z,SkyWest Airlines Inc.
2022,6,16,2037,2045,-8,2313,2330,-17,AS,57,N296AK,SEA,FAI,195,1533,20,45,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2037,2040,-3,2335,2335,0,AS,332,N494AS,SEA,PHX,154,1107,20,40,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2038,2045,-7,2330,2316,14,AS,210,N307AS,PDX,SAN,139,933,20,45,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2042,2045,-3,2322,2335,-13,QX,768,N634QX,SEA,BIL,86,664,20,45,2022-06-16T20:00:00Z,Horizon Air
2022,6,16,2043,2045,-2,2132,2136,-4,QX,576,N422QX,SEA,PDX,31,129,20,45,2022-06-16T20:00:00Z,Horizon Air
2022,6,16,2050,2030,20,2326,2305,21,AS,49,N247AK,SEA,ANC,191,1448,20,30,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2051,1955,56,2351,2246,65,DL,730,N3744F,SEA,PHX,159,1107,19,55,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,2057,2059,-2,2336,2327,9,DL,621,N803DN,SEA,ANC,188,1448,20,59,2022-06-16T20:00:00Z,Delta Air Lines Inc.
2022,6,16,2057,2045,12,2337,2317,20,DL,863,N3758Y,SEA,LAS,134,867,20,45,2022-06-16T20:00:00Z,Delta Air Lines Inc.
2022,6,16,2057,2059,-2,38,42,-4,F9,288,N383FR,PDX,DEN,138,991,20,59,2022-06-16T20:00:00Z,Frontier Airlines Inc.
2022,6,16,2059,2100,-1,2,2358,4,OO,877,N199SY,SEA,SLC,101,689,21,0,2022-06-16T21:00:00Z,SkyWest Airlines Inc.
2022,6,16,2101,2045,16,29,10,19,WN,870,N8661A,PDX,DEN,137,991,20,45,2022-06-16T20:00:00Z,Southwest Airlines Co.
2022,6,16,2102,2105,-3,2205,2159,6,QX,684,N435QX,PDX,SEA,40,129,21,5,2022-06-16T21:00:00Z,Horizon Air
2022,6,16,2102,1603,299,36,1938,298,UA,698,N444UA,PDX,DEN,138,991,16,3,2022-06-16T16:00:00Z,United Air Lines Inc.
2022,6,16,2103,2055,8,11,2339,32,AS,200,N408AS,SEA,SAN,158,1050,20,55,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2104,2100,4,2328,2336,-8,AS,487,N288AK,SEA,ANC,185,1448,21,0,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2105,1959,66,48,2340,68,DL,597,N373DA,SEA,DEN,143,1024,19,59,2022-06-16T19:00:00Z,Delta Air Lines Inc.
2022,6,16,2116,2124,-8,2356,2359,-3,AS,301,N303AS,SEA,BZN,72,543,21,24,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2117,2110,7,2335,2335,0,OO,1009,N285SY,SEA,BOI,63,399,21,10,2022-06-16T21:00:00Z,SkyWest Airlines Inc.
2022,6,16,2119,2120,-1,2314,2308,6,AS,305,N248AK,SEA,RNO,91,564,21,20,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2121,2120,1,2350,2340,10,QX,769,N405QX,PDX,BOI,76,344,21,20,2022-06-16T21:00:00Z,Horizon Air
2022,6,16,2121,2030,51,2333,2218,75,AS,96,N639VA,PDX,SFO,97,550,20,30,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2123,2125,-2,46,11,35,AS,130,N846VA,SEA,LAX,147,954,21,25,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2125,2130,-5,2351,2358,-7,QX,740,N432QX,SEA,MSO,67,389,21,30,2022-06-16T21:00:00Z,Horizon Air
2022,6,16,2130,2135,-5,2315,2325,-10,WN,473,N263WN,SEA,SMF,89,605,21,35,2022-06-16T21:00:00Z,Southwest Airlines Co.
2022,6,16,2132,1520,372,513,2351,322,DL,374,N710TW,SEA,JFK,257,2422,15,20,2022-06-16T15:00:00Z,Delta Air Lines Inc.
2022,6,16,2133,2135,-2,520,559,-39,DL,458,N871DN,SEA,JFK,259,2422,21,35,2022-06-16T21:00:00Z,Delta Air Lines Inc.
2022,6,16,2134,2130,4,29,2359,30,AS,377,N920AK,SEA,LAS,136,867,21,30,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2139,2115,24,15,2350,25,WN,581,N8312C,PDX,PHX,145,1009,21,15,2022-06-16T21:00:00Z,Southwest Airlines Co.
2022,6,16,2140,2140,0,543,530,13,AS,267,N518AS,SEA,ATL,271,2182,21,40,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2140,2145,-5,2234,2240,-6,AS,429,N581AS,SEA,PDX,26,129,21,45,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2141,2135,6,532,600,-28,AS,36,N975AK,SEA,JFK,260,2422,21,35,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2142,2120,22,609,545,24,DL,308,N831DN,SEA,MCO,299,2554,21,20,2022-06-16T21:00:00Z,Delta Air Lines Inc.
2022,6,16,2142,2145,-3,526,545,-19,AS,253,N921AK,SEA,BWI,253,2335,21,45,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2145,2130,15,24,6,18,AS,246,N477AS,SEA,ANC,190,1448,21,30,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2148,2055,53,38,2304,94,AS,409,N921VA,SEA,SFO,124,679,20,55,2022-06-16T20:00:00Z,Alaska Airlines Inc.
2022,6,16,2149,2125,24,2257,2227,30,QX,635,N440QX,SEA,GEG,42,224,21,25,2022-06-16T21:00:00Z,Horizon Air
2022,6,16,2150,2155,-5,533,600,-27,AS,42,N433AS,SEA,RDU,260,2354,21,55,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2152,2155,-3,541,605,-24,AS,288,N462AS,SEA,EWR,250,2402,21,55,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2155,2005,110,20,2223,117,NK,92,N958NK,PDX,LAS,124,763,20,5,2022-06-16T20:00:00Z,Spirit Air Lines
2022,6,16,2156,2140,16,26,4,22,QX,560,N650QX,SEA,BOI,65,399,21,40,2022-06-16T21:00:00Z,Horizon Air
2022,6,16,2157,2200,-3,530,535,-5,DL,307,N852DN,PDX,ATL,253,2172,22,0,2022-06-16T22:00:00Z,Delta Air Lines Inc.
2022,6,16,2201,2207,-6,28,2357,31,AS,80,N845VA,SEA,SMF,101,605,22,7,2022-06-16T22:00:00Z,Alaska Airlines Inc.
2022,6,16,2202,2104,58,142,54,48,F9,150,N233FR,SEA,DEN,129,1024,21,4,2022-06-16T21:00:00Z,Frontier Airlines Inc.
2022,6,16,2202,2135,27,2352,2320,32,WN,792,N239WN,PDX,OAK,95,543,21,35,2022-06-16T21:00:00Z,Southwest Airlines Co.
2022,6,16,2202,2140,22,632,610,22,AS,19,N537AS,SEA,MCO,298,2554,21,40,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2202,2155,7,552,600,-8,AS,451,N929AK,SEA,PHL,258,2378,21,55,2022-06-16T21:00:00Z,Alaska Airlines Inc.
2022,6,16,2208,2150,18,2338,2320,18,AS,55,N294AK,SEA,JNU,121,909,21,50,2022-06-16T21:00:00Z,Alaska Airlines Inc.
